stg-k8s-s-2, CentOS 7.9, 10.64.11.127, "/dev/mapper/vg_os-lv_root   18G  8.7G  9.4G  48% /
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/00aa421df4ab6df7cc63ce9c66bbd48e07c30dd93caa4c40885356692a4ae6ab/shm
overlay                     18G  8.7G  9.4G  48% /run/containerd/io.containerd.runtime.v2.task/k8s.io/00aa421df4ab6df7cc63ce9c66bbd48e07c30dd93caa4c40885356692a4ae6ab/rootfs
overlay                     18G  8.7G  9.4G  48% /run/containerd/io.containerd.runtime.v2.task/k8s.io/fb5ac83a0acc3f7cee54b9ed0bba57a30788bea517f648d4b4081a791f515b64/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/a66cceb765af9beafe99ad9aef89917921839981ff313b36558fc62fee24da05/shm
overlay                     18G  8.7G  9.4G  48% /run/containerd/io.containerd.runtime.v2.task/k8s.io/a66cceb765af9beafe99ad9aef89917921839981ff313b36558fc62fee24da05/rootfs
overlay                     18G  8.7G  9.4G  48% /run/containerd/io.containerd.runtime.v2.task/k8s.io/d00a1a6dffb675588b0a16a90a0d477ab54e2cbe4c7024e8dcac6d650538f811/rootfs
shm                         64M     0   64M   0% /run/containerd/io.containerd.grpc.v1.cri/sandboxes/d5a8033bedcc8f9931cd22f83d2e26451e5fa9649e571e4d6a3316a3ce843264/shm
overlay                     18G  8.7G  9.4G  48% /run/containerd/io.containerd.runtime.v2.task/k8s.io/d5a8033bedcc8f9931cd22f83d2e26451e5fa9649e571e4d6a3316a3ce843264/rootfs
overlay                     18G  8.7G  9.4G  48% /run/containerd/io.containerd.runtime.v2.task/k8s.io/529067947acd109dfd76382f136ba2e89425f6c9a2b98624c9a8e42c4663d9b5/rootfs", "Local
*:68
*:111
10.64.11.127:123
127.0.0.1:123
*:123
*:828
[::]:111
[fe80::28be:41ff:feb3:67f4]%mynet0:123
[::1]:123
[::]:123
[::]:828
127.0.0.1:25
*:5050
127.0.0.1:35110
127.0.0.1:10248
127.0.0.1:10249
*:111
*:22
[::1]:25
[::]:10250
[::]:111
[::]:10256
[::]:22
[::]:1080", "auditd.service
containerd.service
crond.service
dbus.service
getty@tty1.service
gssproxy.service
irqbalance.service
kubelet.service
lvm2-lvmetad.service
NetworkManager.service
ntpd.service
oddjobd.service
polkit.service
postfix.service
qemu-guest-agent.service
rpcbind.service
rpc-gssd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service"
ta-1, Rocky 9.4, 10.64.12.36, "/dev/mapper/vg_os-lv_root     12G  4.1G  8.0G  34% /
/dev/mapper/vg_data-lv_data  190G   79G  112G  42% /data
/dev/mapper/vg_data-lv_opt    10G  2.3G  7.8G  23% /opt
/dev/mapper/vg_os-lv_var     5.0G  978M  4.1G  20% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:22
0.0.0.0:5666
0.0.0.0:80
0.0.0.0:111
0.0.0.0:5432
0.0.0.0:5014
0.0.0.0:443
127.0.0.1:25
[::]:22
[::]:5666
[::]:111
[::ffff:127.0.0.1]:8016
[::]:5432
*:8026
*:8080", "auditd.service
certmonger.service
chronyd.service
crond.service
dbus-broker.service
filebeat.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
NetworkManager.service
nginx.service
nrpe.service
oddjobd.service
polkit.service
postfix.service
postgresql-16.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
sssd-kcm.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat.service
user@0.service"
test-app-1, Rocky 9.5, 10.64.11.52, "/dev/mapper/vg_os-lv_root     12G  9.1G  3.0G  76% /
/dev/mapper/vg_os-lv_var     5.0G  3.9G  1.2G  78% /var
/dev/mapper/vg_data-lv_opt    10G  7.3G  2.8G  73% /opt
/dev/mapper/vg_data-lv_data  340G  234G  107G  69% /data", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
127.0.0.1:6010
127.0.0.1:8109
127.0.0.1:8099
127.0.0.1:8098
127.0.0.1:1045
127.0.0.1:1044
0.0.0.0:8197
0.0.0.0:5015
0.0.0.0:5666
0.0.0.0:5433
0.0.0.0:5432
0.0.0.0:8113
0.0.0.0:8000
0.0.0.0:111
0.0.0.0:80
0.0.0.0:22
0.0.0.0:443
0.0.0.0:1056
0.0.0.0:1069
0.0.0.0:1043
0.0.0.0:1055
0.0.0.0:1052
0.0.0.0:30303
[::ffff:127.0.0.1]:8009
[::ffff:127.0.0.1]:8008
[::ffff:127.0.0.1]:8002
[::ffff:127.0.0.1]:8007
[::ffff:127.0.0.1]:8006
[::ffff:127.0.0.1]:8005
[::ffff:127.0.0.1]:8004
[::ffff:127.0.0.1]:8081
[::ffff:127.0.0.1]:8080
*:15735
*:8999
*:9000
*:4297
[::]:5666
[::]:5432
*:8083
*:8082
*:8085
*:8084
*:8088
*:8018
*:8011
*:8010
*:8015
*:8013
[::]:111
[::]:22
*:3441
*:23285", "NetworkManager.service
auditd.service
chronyd.service
containerd.service
crond.service
dbus-broker.service
docker.service
filebeat.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
nginx.service
nrpe.service
oddjobd.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
rpc-gssd.service
rpcbind.service
rsyslog.service
sentinelone.service
sshd.service
sssd-kcm.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat_cockpit.service
tomcat_dev-gis-analyser.service
tomcat_gisdoc-stg.service
tomcat_gistance-test.service
tomcat_hddmanager.service
tomcat_lids-api.service
tomcat_mt-test.service
tomcat_test-gis-analyser-api.service
user@0.service"
test-fg-app-1, Rocky 9.5, 10.64.11.50, "/dev/mapper/vg_os-lv_root     12G  5.3G  6.8G  44% /
/dev/mapper/vg_data-lv_opt    10G  5.3G  4.8G  53% /opt
/dev/mapper/vg_os-lv_var     5.0G  1.3G  3.8G  25% /var
/dev/mapper/vg_data-lv_data  1.1T  987G  104G  91% /data", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
127.0.0.1:60369
127.0.0.1:5432
0.0.0.0:443
0.0.0.0:111
0.0.0.0:80
0.0.0.0:5666
0.0.0.0:22
127.0.0.1:1046
[::ffff:127.0.0.1]:8085
[::ffff:127.0.0.1]:8081
[::ffff:127.0.0.1]:8080
*:27999
*:9002
*:8998
*:8999
*:8997
*:17667
*:3053
*:12739
[::ffff:127.0.0.1]:8020
[::ffff:127.0.0.1]:8019
[::ffff:127.0.0.1]:8015
[::ffff:127.0.0.1]:8008
[::ffff:127.0.0.1]:8006
[::ffff:127.0.0.1]:8005
*:8090
*:8092
*:31627
*:16263
[::]:111
*:11331
[::]:5666
[::]:22
*:1047
*:1044
*:1045
*:16611
*:30945
*:8901
*:4777", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
filebeat.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
nginx.service
nrpe.service
oddjobd.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
rpc-gssd.service
rpcbind.service
rsyslog.service
sentinelone.service
sshd.service
sssd-kcm.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat.service
tomcat_demo.service
tomcat_mgmt.service
tomcat_test-new.service
tomcat_test-perf.service
user@0.service"
test-fg-db-1, Rocky 9.6, 10.64.11.54, "/dev/mapper/vg_os-lv_root     12G  4.1G  8.0G  34% /
/dev/mapper/vg_os-lv_var     5.0G  532M  4.5G  11% /var
/dev/mapper/vg_data-lv_opt   5.0G   69M  5.0G   2% /opt
/dev/mapper/vg_data-lv_data   40G  469M   40G   2% /data", "Local
0.0.0.0:20672
0.0.0.0:22597
0.0.0.0:111
127.0.0.1:323
0.0.0.0:9694
0.0.0.0:9694
[::]:111
[::1]:323
[::]:9694
[::]:9694
0.0.0.0:22
0.0.0.0:111
0.0.0.0:9000
0.0.0.0:9999
0.0.0.0:9898
0.0.0.0:5432
[::]:22
[::]:111
[::]:9000
[::]:9999
[::]:9898
[::]:5432", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
oddjobd.service
pgpool.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
rpc-gssd.service
rpcbind.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
test-fg-db-2, Rocky 9.6, 10.64.11.55, "/dev/mapper/vg_os-lv_root     12G  4.1G  8.0G  34% /
/dev/mapper/vg_data-lv_opt   5.0G   69M  5.0G   2% /opt
/dev/mapper/vg_os-lv_var     5.0G  533M  4.5G  11% /var
/dev/mapper/vg_data-lv_data   40G  426M   40G   2% /data", "Local
0.0.0.0:111
127.0.0.1:323
0.0.0.0:33315
0.0.0.0:9694
0.0.0.0:9694
0.0.0.0:52095
[::]:111
[::1]:323
[::]:9694
[::]:9694
0.0.0.0:5432
0.0.0.0:9000
0.0.0.0:22
0.0.0.0:111
0.0.0.0:9898
0.0.0.0:9999
[::]:5432
[::]:9000
[::]:22
[::]:111
[::]:9898
[::]:9999", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
oddjobd.service
pgpool.service
polkit.service
qemu-guest-agent.service
rpc-gssd.service
rpcbind.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service
user@26.service"
test-fg-db-3, Rocky 9.6, 10.64.11.56, "/dev/mapper/vg_os-lv_root     12G  4.1G  8.0G  34% /
/dev/mapper/vg_data-lv_opt   5.0G   69M  5.0G   2% /opt
/dev/mapper/vg_data-lv_data   40G  394M   40G   1% /data
/dev/mapper/vg_os-lv_var     5.0G  531M  4.5G  11% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:5432
127.0.0.1:9999
127.0.0.1:9898
0.0.0.0:111
0.0.0.0:22
[::]:5432
[::]:111
[::]:22", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
oddjobd.service
pgpool.service
polkit.service
qemu-guest-agent.service
rpc-gssd.service
rpcbind.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service
user@26.service"
test-perf-fg-app-1, Rocky 9.6, 10.64.11.57, "/dev/mapper/vg_os-lv_root     12G  5.4G  6.7G  45% /
/dev/mapper/vg_os-lv_var     5.0G  1.1G  4.0G  21% /var
/dev/mapper/vg_data-lv_opt   5.0G  4.0G  1.1G  79% /opt
/dev/mapper/vg_data-lv_data  495G  400G   96G  81% /data", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:443
0.0.0.0:111
0.0.0.0:80
0.0.0.0:22
127.0.0.1:1044
127.0.0.1:1045
127.0.0.1:5432
*:13641
*:8425
*:9001
*:8999
[::]:111
[::]:22
*:22451
[::ffff:127.0.0.1]:8006
[::ffff:127.0.0.1]:8005
[::ffff:127.0.0.1]:8080
[::ffff:127.0.0.1]:8081
*:17559", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
filebeat.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
nginx.service
oddjobd.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
rpc-gssd.service
rpcbind.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat_current.service
tomcat_experimental.service
user@0.service
user@50096.service"
uat-fg-app-1, Rocky 9.5, 10.64.12.48, "/dev/mapper/vg_os-lv_root     12G  4.4G  7.7G  37% /
/dev/mapper/vg_data-lv_opt   5.0G  3.5G  1.6G  70% /opt
/dev/mapper/vg_data-lv_data   95G   74G   22G  78% /data
/dev/mapper/vg_os-lv_var     5.0G  876M  4.2G  18% /var", "Local
127.0.0.1:323
0.0.0.0:111
[::1]:323
[::]:111
127.0.0.1:1045
127.0.0.1:1044
127.0.0.1:1046
0.0.0.0:443
127.0.0.1:5432
0.0.0.0:22
0.0.0.0:5666
0.0.0.0:80
0.0.0.0:111
*:24539
*:13805
*:8999
*:9000
*:9001
*:20785
*:15679
*:30591
[::ffff:127.0.0.1]:8005
[::ffff:127.0.0.1]:8007
[::ffff:127.0.0.1]:8006
[::]:22
[::ffff:127.0.0.1]:8081
[::ffff:127.0.0.1]:8080
[::]:5666
[::ffff:127.0.0.1]:8082
*:8765
[::]:111", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
filebeat.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
nginx.service
nrpe.service
oddjobd.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sentinelone.service
sshd.service
sssd-kcm.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat.service
tomcat_muellerbau.service
tomcat_tylko.service
user@0.service"
wms-system-prod, CentOS 7.4, 10.64.11.21, "/dev/mapper/centos-root  9.4G  6.8G  2.6G  73% /
/dev/mapper/centos-var   7.4G  3.2G  4.2G  44% /var", "Local
*:68
*:10318
10.64.11.21:123
127.0.0.1:123
*:123
:::37903
:::123
*:9102
*:111
*:8080
*:80
*:22
*:5432
*:443
*:5666
127.0.0.1:8005
*:8009
:::80
:::22
:::5432
:::5666", "auditd.service
bacula-fd.service
crond.service
dbus.service
filebeat.service
getty@tty1.service
gssproxy.service
irqbalance.service
lvm2-lvmetad.service
NetworkManager.service
nginx.service
nrpe.service
ntpd.service
oddjobd.service
polkit.service
postgresql-9.6.service
qemu-guest-agent.service
rpc-gssd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat.service
tuned.service"
zm-drbd-1, CentOS 7.6, 10.64.1.123, "/dev/mapper/centos-root  9.4G  6.7G  2.7G  72% /
/dev/mapper/centos-var   7.4G  1.3G  6.1G  18% /var", "Local
*:68
*:111
10.64.1.123:123
127.0.0.1:123
*:123
10.64.1.123:52906
*:10001
*:5514
*:3478
:::123
*:8843
127.0.0.1:27117
*:9102
*:111
*:8880
*:8080
*:22
*:8443
*:5666
*:10050
*:6789
:::22
:::5666
:::10050", "auditd.service
bacula-fd.service
crond.service
dbus.service
filebeat.service
getty@tty1.service
gssproxy.service
irqbalance.service
lvm2-lvmetad.service
NetworkManager.service
nrpe.service
ntpd.service
oddjobd.service
polkit.service
qemu-guest-agent.service
rpc-gssd.service
rsyslog.service
sentinelone.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service
zabbix-agent.service"
